user_id,business_id,stars,latitude,longitude,categories
OLt1blTifteKTHfhR89bGQ,qNXAR7i6Tb3m0J0UBurj6g,5,34.3959247576,-119.5137759453,"Cooking Schools, Shopping, Cooking Classes, Restaurants, Caterers, Education, Cafes, Event Planning & Services, Specialty Schools, Arts & Crafts"
-iyTb5mhCHejwCCs60DPUg,hkh5iyDeGLNhu-JUQFRE1Q,5,29.9557609,-90.0678872,"Event Planning & Services, Hotels & Travel, Hotels, Restaurants, Bed & Breakfast"
cZBzTREBpqW4MzhG6XDpJQ,5iuo1kvv0XZMS0bUOoLz2Q,4,39.9535919923,-75.1794226902,"Restaurants, French"
Czl35ZANxfMSNxV3r4J5qA,wFES5bGDiPANW13hNHnXOQ,5,34.422264,-119.650288,"Sushi Bars, Japanese, Restaurants"
zdjBRZbdCQ74MDmakY6g_g,NesMl0Tiq1FsPoX2LzHkNg,5,32.2275777,-110.9351327,"Cheesesteaks, Chicken Wings, Food, Beer, Wine & Spirits, Restaurants, Sandwiches"
3nji66kopbdplXBkgur5YQ,9OG5YkX1g2GReZM0AskizA,2,39.4761165,-119.7893392,"Restaurants, Italian"
iufxZZ67gm68hoc95nZCww,rnioJAG4aQp2TJHUxLy7CQ,4,39.7187175,-74.9710309,"Noodles, Restaurants, Thai, Salad"
HAPDWA8o9h_WBiw-twjgiA,MmIF3ZlBPwOknea6-IzlQg,5,27.7910937398,-82.3360203888,"Sandwiches, Salad, Chicken Shop, Restaurants, Fast Food"
i9Yt_UQhdnjr9V6waoYdvw,IfZ5Xqh5VNxM-HDhKPUlXg,1,40.1993886,-75.0904751,"American (New), Restaurants, Italian"
5GLB61xLOP6T-pNsr7rslg,k0AO8X3VzWe_F4lkMb0eSg,5,39.9647367,-74.9453088,"Breakfast & Brunch, Coffee & Tea, Restaurants, Sandwiches, Food"
oXvsbGlHx7LlTBD4Q_NyDw,4_W5pstoN1166TGjjPOrMg,4,39.9613018,-75.1593118,"American (Traditional), Bars, Nightlife, Restaurants, Beer Bar, Gastropubs, Breakfast & Brunch, Tapas/Small Plates"
JrUNRdDXlGoQwCFMTq31ew,N1ZXhAVzOzbyCBPEXTaUUw,4,39.9551144,-75.202451,"Food Delivery Services, Halal, Food, Restaurants, Buffets, Pakistani, Indian"
B7GOJGb20Ofvg76nqQKdZA,6FvC6w810uf6O7Ocd6Wpog,4,38.5624086279,-90.3668923776,"Food, Restaurants, Bakeries, Coffee & Tea, Caterers, Event Planning & Services, Burgers, Breakfast & Brunch"
2vcU77rhW-x-WklrNtGYRw,fXIahKpTRkWDeedxlpidVw,4,32.4092232,-110.9963955,"Restaurants, Mexican"
1geyMTRBYTOiKmQVSy5pUg,j99PtxlKTW_u5alE4jiqHQ,2,39.9400584,-75.1578655,"Restaurants, Italian"
aqW13RoI4FOmen07GS4qxQ,5BWh2ViME8lAm1G1SDVtSg,4,53.5224395,-113.6218728,"Jazz & Blues, Lounges, Restaurants, Nightlife, Bars, Music Venues, Arts & Entertainment, Cajun/Creole"
ItSKQOJQv8BnA3xPCD5O_A,MG_wIwRBwyNnCAEMXe9Jqw,5,29.959891,-90.060253,"Breakfast & Brunch, Restaurants"
lIH_bOsAUxMNoI98Ko4YMQ,WYYdQDjx-DsCanlP0DpImQ,5,39.9470334,-75.1574339,"Seafood, Restaurants, Sushi Bars, Japanese"
Za4sc4A2kMNki0BGwRVRYQ,7mpYTDb24SywNMRn3yeakQ,5,39.9418766,-75.1451988,"Event Planning & Services, Whiskey Bars, American (New), American (Traditional), Venues & Event Spaces, Bars, Nightlife, Restaurants"
8Pa5z4AeKC8kr8Mvlg7zCg,8uF-bhJFgT4Tn6DTb27viA,4,29.9294259,-90.0770687,"Food, Donuts, Burgers, American (Traditional), Coffee & Tea, Restaurants"
aJN3F3bS_ooe4rZx8rHmgA,mnb466bWdbXVz5Oa3XnFsA,5,36.1437292075,-86.7364399508,"Nightlife, Restaurants, Beer Bar, Food, Bars, Breweries, Barbeque, Brewpubs"
nLw0QGZIs-nJYoXOEx6P9A,AY1SyySRyTnBwBdf7qfGxQ,4,39.9489105,-75.1630155,"Grocery, Vegan, Food, Vegetarian, Convenience Stores, Restaurants"
0LwSlLwbBLeO-gs6FGsM-Q,gCcJTKC40CL0XtYYGfcXDw,1,40.024774,-75.2214354,"Juice Bars & Smoothies, Food, Mediterranean, Greek, Restaurants, Sandwiches"
Z6Dk5tDOJIzQ3b-PS9ya5A,zUJMvjK6aBeQtVCowZ85-w,1,40.0308845266,-75.1041150063,"Pan Asian, Japanese, Buffets, Restaurants, American (Traditional), Chinese, Seafood"
5gZoTMP5hQs-gFTYe1CaEQ,oGdbvXKXVCQ8WC_GQePDkQ,5,39.8690303,-86.1427806,"Cafes, Restaurants"
kz7M6WUQ0ztatfmsPx415A,T9n_LqUUhC2b1ALhg57Y5Q,5,40.09165,-74.93997,"Steakhouses, Barbeque, Restaurants, American (Traditional), Food"
UlWDGR0QrBbdFsVY6ugocw,7lwe7n-Yc-V9E_HfLAeylg,5,39.9456566,-75.1747733,"Restaurants, Pubs, Food, Bars, American (New), Nightlife"
lUO6ba9f952pc-wlIpnpVA,WQ832PDnsDshhbQFm83ISg,5,28.055282,-82.506247,"Cinema, Nightlife, Pizza, Italian, Arts & Entertainment, Burgers, Restaurants, Lounges, Bars"
F5WjlNOZDJGbqOM35FW7ZQ,PvT44WlqJLkUrCITo6AjRA,3,40.0771492176,-75.2087070076,"Breakfast & Brunch, Restaurants"
Ub3VU4TLZL7cpaDUvOjYTw,6LyhttbsQn6a6PDxQDojCw,4,35.9789408,-86.5582404,"Sushi Bars, Steakhouses, Restaurants, Japanese"
U4dBJgRR_oWYl8b2WSsvHA,w9hS5x1F52Id-G1KTrAOZg,3,39.9509958568,-75.1723086834,"Vegan, Restaurants, Fast Food, Cheesesteaks"
JTqQ9C9S2Qc8_aHtO1965g,eaDZlSuVS0EY67Ke6pRP6Q,4,39.954044,-75.15598,"Malaysian, Asian Fusion, Cambodian, Chinese, Restaurants, Thai"
wI-U8jl086gIE9YsjbLAUw,S2Ho8yLxhKAa26pBAm6rxA,2,29.9522129,-90.0671158,"Cajun/Creole, Seafood, Restaurants, Breakfast & Brunch"
8SDqHTQTbZcLpnY4qN1jVA,BIW1SKq5ItkA9gP6-FhSkA,3,27.763513,-82.662551,"Soul Food, Restaurants"
X5V4b7hUPyvuMk40XUzfnw,rBdG_23USc7DletfZ11xGA,5,38.6195426345,-90.2558054466,"Wine Bars, Bars, Nightlife, American (New), Mediterranean, Restaurants"
dyAaNxc4QGNxOIYz5uSy4g,htO_nlxkEsYHzDrtbiUxew,4,39.9506099,-75.172368,"Restaurants, Food, Coffee & Tea"
1g0LvwgVvhoeEbkrrydJVQ,DsKzHnkLKnxZTVsFpts4oA,2,39.9492805,-75.1489288,"Breakfast & Brunch, American (New), Restaurants"
g2FlD6WEO7_0cP5_jQzkgg,MuKoTR56s6elHEI2wUkgJA,5,38.6267906,-90.2567049,"Restaurants, Soul Food, Southern, Soup, Sandwiches, Barbeque, Comfort Food"
7oxApAS_UozroV7G-pzi5A,oThWInL6gUCt2d98fSIAfA,5,39.9565163876,-86.0230119251,"Restaurants, Food, Beer, Wine & Spirits, Nightlife, British, American (Traditional), American (New), Chicken Wings, Bars, Pubs"
bIj9V-65IohUp6zB3eiyEQ,Sh5x88Ty9NGgMvLoIKxAiQ,4,36.1617128,-86.7763333,"Bars, Nightlife, Restaurants, Music Venues, American (New), Arts & Entertainment, Event Planning & Services, Southern, Venues & Event Spaces"
VTv7t0ZqvA8JEcHdUrKz4g,PxEiXqMAzzvp8GFlb5EoLg,5,40.059508,-75.190838,"Restaurants, American (New), Nightlife, American (Traditional), Pubs, Southern, Bars, Gastropubs"
ZqnPfJ0kBM0JK4yFc-2isA,BJBSwMKADtYjqFDCL3-zkw,1,29.95445,-90.07052,"American (Traditional), Restaurants, American (New), Breakfast & Brunch, Burgers"
M2CnK0FdAFdmIH00g6TrFg,8-j10_I745ITrczbkfD-Pw,1,40.0841953351,-75.3873682022,"Indian, Buffets, Pakistani, Restaurants"
Jdt7moeZ7xnYGi1qavEHPw,_4CDv5gKHpPb1ALZKS4Sjw,5,27.9161635,-82.7609045,"Restaurants, Nightlife, Seafood, Bars, Italian, Pizza"
RZChEgwLknROVqLAtKr7vw,UjK19Qr4ldenZ-WXkx7d5Q,5,39.6128531,-86.0783835,"Cafes, Breakfast & Brunch, Restaurants, Event Planning & Services, Caterers, Party & Event Planning"
9eNliXKTZTI3yFR4OO12cQ,V6Om7YZhlRQRU7WfuxHq8Q,4,39.9533224742,-75.1590000821,"Restaurants, Cajun/Creole"
cdSH542qSLUV6Ul_3VolcA,S2Ho8yLxhKAa26pBAm6rxA,4,29.9522129,-90.0671158,"Cajun/Creole, Seafood, Restaurants, Breakfast & Brunch"
qOb6fTVss6aJUJUYSubd-A,FF45pKN_lzqG8Bqk-_HQvw,5,38.5844866,-90.266699,"Street Vendors, Food, Food Trucks, Greek, Food Stands, Restaurants, Mediterranean"
PheNkkrLTnHy6cmDixSXcQ,P6_0KGFZO3K0qHSfhUuINg,2,40.1757653,-75.1069665,"American (New), Restaurants, Nightlife, Pizza, American (Traditional), Bars"
3VJtQiYseyo6AWr1YpspIw,koQxF3zeXEAFVuwpD8CTUw,1,29.8675369,-90.003601,"Pizza, Chicken Wings, Sandwiches, Restaurants"
F1t0hjTr8uVkViq76EPX2A,w520vYWEpEYBf90rSr9NVA,4,36.1294297,-86.7784958,"Thai, Chinese, Seafood, Restaurants"
UDRaOuQGbaEDEE4lNovPlw,eaDZlSuVS0EY67Ke6pRP6Q,4,39.954044,-75.15598,"Malaysian, Asian Fusion, Cambodian, Chinese, Restaurants, Thai"
o9WFSrYagJa4RUweFTcHXw,Jvmj49D0GGnvCpjN0LXqEg,1,27.9654261,-82.796093,"Breakfast & Brunch, Restaurants"
rZplsGnwiK6d1qleKMsU8g,-yCrdNTk4RzUax2FJusa5g,4,38.636484,-90.348024,"Asian Fusion, Restaurants"
oROPNEjrbCFntFpShn5Mrw,r7iK-eZzarezCOIChpa8hA,5,39.8577381,-75.4270299,"Food Delivery Services, American (New), Food, Caterers, Bakeries, Tacos, Mexican, Event Planning & Services, Restaurants, American (Traditional), Food Trucks, Breakfast & Brunch, Cafes"
bTYcMA2Mzf8ZMH4Lumradg,oS70RVt-RegY3Ts0hLASQA,5,39.6617798758,-75.6402878479,"Restaurants, Thai, Laotian"
u5hNiu9277fHhIx4fh8TJw,Zi-F-YvyVOK0k5QD7lrLOg,5,29.9584576,-90.063188,"Cajun/Creole, Restaurants"
BT1Tbn2VZ16Wxbl_k9eBWw,35GCFtezJ3upyqGf-zJ8MA,5,27.8102249254,-82.7556273714,"Food, Imported Food, Specialty Food, Indian, Restaurants, Ethnic Food, Buffets"
WOV4nf8aygAcz1wy025QjQ,GBTPC53ZrG1ZBY3DT8Mbcw,5,29.9507416316,-90.0704155423,"German, Restaurants, Seafood, Cocktail Bars, French, Brasseries, American (New), Nightlife, Bars, Cajun/Creole, Breakfast & Brunch"
xgqFoCA2Cp9YRnhS41TGkA,mQvRi0nm84Www71d4qOheQ,4,40.0238364666,-75.3226478981,"Seafood, Vegetarian, Restaurants, Indian"
EOn5OLiPv4ZF4tOCVYfWoA,6vWKezveJpsWgjl5Cd3l-g,1,28.0316861848,-82.5410863711,"Latin American, Puerto Rican, Caribbean, Restaurants"
_PP_w-GtQxr00mBqQWap0w,I6L0Zxi5Ww0zEWSAVgngeQ,4,29.955845,-90.0684361,"Sandwiches, Breakfast & Brunch, Cajun/Creole, Cafes, Food, Restaurants, Donuts"
GdGGZo98_xRwbrZiYRP1ew,i5RDTd_k-D3wV-k3nkX6OQ,2,38.6793182005,-90.5041242471,"Delis, Italian, Caterers, Restaurants, Event Planning & Services, Sandwiches"
EpHgw2vPHBV8cvLwDU_l5g,3BJxm-HnvzdwD1zjmSbmyQ,4,39.963077709,-75.1680274529,"Restaurants, Chinese"
UVaMnvQhaCuar9INQQcUmQ,frP495KRIim9ebe-XAcVyw,4,40.2281195,-75.2584577,"Buffets, Restaurants"
XXWMwwjffAf4Y1AriTsl3w,F8yozE3NWnImNApHO347gQ,5,39.9420436,-75.1495102,"Restaurants, Mediterranean, Moroccan"
zEN0L5DkiIQCSKy7fQbA9A,16zHT7zp6K9IEQZ1oW6xXg,1,39.7136834654,-75.1113189153,"Pubs, Bars, Restaurants, Diners, American (Traditional), Nightlife, Food, Bakeries"
x_AE-ha7zvSscnPO7yHu5A,7IdIGemGZodDAA_9mJCigA,5,34.4400429,-119.7373433,"Breakfast & Brunch, Burgers, American (Traditional), American (New), Restaurants"
xuvklMkWh_Msje8_wugczA,HCqmx4ENAZ76SAjoalj-MQ,5,35.9237549,-86.8700112,"Barbeque, American (Traditional), Arts & Entertainment, Southern, Breakfast & Brunch, Comfort Food, Nightlife, Music Venues, Restaurants, Food, Grocery"
R-c5M0iJkMxxTxIqTQQZ8w,f2r0YzFcaFl3jSg4cST68w,3,53.466827,-113.487076,"Food, Chicken Wings, Korean, Restaurants, Chicken Shop"
fcx1HMpJbWbIRD1t7dPA9w,RTEdyP_6wGvXQugln1jxbg,4,36.0334682,-86.786661,"American (Traditional), Restaurants, Barbeque"
q6JD50tQ7H2mEsXPMHdEnQ,bXjnfT69E8DJinX-ifOofA,1,32.221284,-110.885713,"Chicken Wings, Restaurants, Sandwiches, Burgers"
-TKQV3E45mmfAf4Wr28Xqw,Uo7DwnBqlkRVZedFHlTRCg,1,38.6387101,-90.2584303,"Pizza, Restaurants"
h3GGR-gW380yPdKaIxqX_g,iCfB58Cvb_rw_SDAgPXLfA,5,39.7309826781,-75.619443655,"Barbeque, Breakfast & Brunch, Burgers, Restaurants, Local Flavor"
kGuY30iV8Xyn1dIbX7j9fA,g04aAvgol7IW8buqSbT4xA,4,29.9544944572,-90.0665915385,"Breakfast & Brunch, Coffee & Tea, Food, Restaurants"
3YJ2PeLugInGmmOWVzlUlA,9V0LMtO1riRw9-pUuG4NFg,5,39.847406,-86.1451809,"Latin American, Caribbean, Breakfast & Brunch, Restaurants, Mexican"
LhaYPYXDepWLBzeX5mNTxw,INGFx5d5dnmhw0wfkDqx2g,1,38.7404567,-90.3031213,"Italian, Restaurants"
Hu18jHoVCodDqnf6sPTd4g,VRGYwKE_Z77frm5NwLvJhw,5,36.1524355,-86.7835814,"Bars, Restaurants, Sports Bars, Burgers, Pubs, Nightlife, Armenian, American (Traditional)"
jjFdLP7we5wDH0UDb2MDcA,ZH-D4qbLggBSvwpF0zXrQQ,2,43.6192456,-116.2546881,"Breakfast & Brunch, Restaurants"
tYVgGWTevie6UTMyINC3kw,KhBUg5QhBYuK8RZAe5gDMQ,5,27.9919501,-82.4596455,"Restaurants, Nightlife, Pubs, Food, Bars, American (New), German, Coffee & Tea, American (Traditional), Beer Bar"
EqDO-a_LxvoKvqlVrB_71g,P2KQ7CWYJojrFhaQSUasuQ,5,39.5275611877,-119.8134994507,"Sandwiches, Caterers, Food, Food Trucks, Event Planning & Services, Restaurants"
T4luqLHT6waoNp4BgKJRXA,TK9x9sCWRDwtiV5UAzrRTg,3,39.506702,-119.8014425,"Restaurants, Vietnamese"
nAk73Y1r8UQjWvOPwTQiXA,gKPWC7F219oEbu5NXPzH4g,1,28.3619386,-82.7103407,"Seafood, American (Traditional), Music Venues, Caribbean, Arts & Entertainment, Nightlife, Restaurants"
xNKXb1amxbRoKdQLLWBl-A,MmIF3ZlBPwOknea6-IzlQg,1,27.7910937398,-82.3360203888,"Sandwiches, Salad, Chicken Shop, Restaurants, Fast Food"
exnHzNYfEV_iLiha-hCz8Q,8uF-bhJFgT4Tn6DTb27viA,5,29.9294259,-90.0770687,"Food, Donuts, Burgers, American (Traditional), Coffee & Tea, Restaurants"
JWwdvced0WtN79VJkDtmwQ,hKameFsaXh9g8WQbv593UA,5,28.1900210385,-82.5404296573,"Seafood, Steakhouses, Salad, Comfort Food, Restaurants, Southern"
4aVuPaE1OWtde9tw-P2PeA,EtKSTHV5Qx_Q7Aur9o4kQQ,3,39.9514165949,-75.1737677917,"Bars, Nightlife, Whiskey Bars, Burgers, Restaurants, American (New)"
Lt-SquwJ3xm4pK0h7adP1g,kimOwpoIWzJJx7NHTAj74Q,1,40.0000840441,-75.2284179916,"Thai, Restaurants, Japanese, Chinese"
UIae5RNUVoKSI3glFquLGw,I0I2mkCOPTYVSLpc8A8VVw,5,29.9479047,-90.067498,"Personal Chefs, Event Planning & Services, Restaurants, Caribbean, American (New), American (Traditional), French"
GJ0H2kne3nnzYBavbH4RHw,d_tRshM-w6S4QxE4VVi8tQ,4,39.9493144,-75.1525254,"American (New), Restaurants, Southern, Diners, American (Traditional)"
v9kosHj5mccfZhX430XBEA,Zx7n8mdt8OzLRXVzolXNhQ,4,36.1547024,-86.7845414,"American (New), Restaurants, American (Traditional), Food, Breakfast & Brunch, Coffee & Tea, Pizza"
fEhRVcAJ2qproQ-ipWoZWQ,16zHT7zp6K9IEQZ1oW6xXg,1,39.7136834654,-75.1113189153,"Pubs, Bars, Restaurants, Diners, American (Traditional), Nightlife, Food, Bakeries"
gO5m437h6XOuUFxa2VuBcA,ncxN9II-MeXRudUrE3GVsA,2,40.0991065,-75.3513976,"Restaurants, Nightlife, Bars, Barbeque, Sports Bars, Dive Bars, Arts & Entertainment, Music Venues"
KDewJBJknfWvQyHHFNbfdg,F2C5ENuY8CXfgoW-gAMdDA,5,39.7524474,-86.1386729,"Bars, Tiki Bars, Restaurants, Nightlife, Mexican"
voQSl9kGgbgUGDJhuBJd5Q,-sSGKR1V1oBm7BJicIXozg,5,40.0060495,-75.7049884,"Gluten-Free, Wine Bars, Restaurants, Italian, Pizza, Nightlife, Bars"
iX1msXXgIPXTa6vZ6izCZQ,pVHbXwsqLxNzAx9rdwy2EA,4,39.9497397,-75.1445806,"American (Traditional), Steakhouses, Nightlife, Bars, Seafood, Restaurants, Lounges"
XbXKzp_hAW6fNoGhYkgGug,KAk07Tbv0UsoY-s7RYfepg,5,32.2210111,-110.8955944,"Restaurants, Barbeque, Mongolian"
iv1bJ6BOO8shSfnX27h3yA,TFnGJlA5l_HDdzGDkNTdTA,5,39.9522486027,-75.1716919961,"American (New), Bars, Nightlife, Lounges, Restaurants"
KJv0yesrKqaO8JTrQRf1yA,pafrjSu3h0v0N8GR3ghNtQ,5,39.8506443,-86.1455439,"Cajun/Creole, Restaurants"
vo86cN6gNIDlaTL6oLK28g,0z-unL2UdJn40PYiou2bnQ,5,40.0039604,-75.0225524,"Restaurants, Italian, Pizza"
rpAH56eD7E2usehAuV40Qw,fJNSx1WOo77TmP7Bl26w_g,4,40.293684,-74.871315,"American (New), Restaurants, Venues & Event Spaces, Event Planning & Services, Breakfast & Brunch"
tw7FIwLw8-GqiuqxJ7A2pg,dIpTuL2T1L98GQGU17IeSw,3,27.9600238,-82.4444005,"Bars, Breakfast & Brunch, Restaurants, American (New), Coffee & Tea, Food, Nightlife, Vegetarian"
-UvEpeJjWNG_pVG9v-twkw,2brttsiFBlW8070dsPzQDA,4,39.769421,-86.1595979,"Breakfast & Brunch, Restaurants, Cafes, American (New), American (Traditional)"
__pn4yFlA3thJ0imdfAgyQ,dIpTuL2T1L98GQGU17IeSw,4,27.9600238,-82.4444005,"Bars, Breakfast & Brunch, Restaurants, American (New), Coffee & Tea, Food, Nightlife, Vegetarian"
D44Dwov0RrAuoSgH6U5FDw,1bJxvwuMTyXmQGu90WLPhA,3,38.766872,-90.493852,"Seafood, Restaurants, Bars, Desserts, Steakhouses, Cocktail Bars, American (New), Food, Wine Bars, Nightlife"
aWtRy-o8iUFCYyOaL4RSPA,oBhJuukGRqPVvYBfTkhuZA,4,39.9508011,-75.1686108,"American (New), Breakfast & Brunch, Bars, Nightlife, Restaurants"
zDj-OYDs0dHjg2aXcVxD9A,pSmOH4a3HNNpYM82J5ycLA,5,36.1369852,-86.8005383,"Restaurants, Sandwiches, Food, Breakfast & Brunch, Bakeries"
w6RFOQf3tL2v6q93NYmSdQ,JUlsvVAvZvGHWFfkKm0nlg,2,39.9673004,-75.1403984,"Mexican, Tex-Mex, Restaurants, Barbeque"
p0RRjGzpRyD_p-pb6aSNwA,Xyg68duCaWR4c-GW3Ob7Tw,5,39.4864526,-119.7968948,"Shopping, Drugstores, Delis, Mexican, Grocery, Restaurants, Food, Bakeries"
CVmfvhlIhei3qc-XrMvupg,m1EGAIfFEN9nG2_bJqnAcQ,5,39.4770062,-119.7825078,"Sushi Bars, Japanese, Restaurants"
vHc-UrI9yfL_pnnc6nJtyQ,zMMSWTHxkLWYR359o-IuAg,3,39.5138036039,-119.7880626405,"Restaurants, Breakfast & Brunch, Cafes, Diners, American (Traditional)"
atY-Fg_ukElZSdzkcLPbYw,3y61A28PQDZ4weeeTRfIlA,5,39.7643833,-86.1588649,"Restaurants, Beer Bar, Salad, Burgers, Bars, Nightlife"
8YfGDUPE832dTG-k6hUE1w,yE1raqkLX7OZsjmX3qKIKg,5,36.1758957,-86.7568201,"Middle Eastern, American (New), Restaurants, Mediterranean, Southern"
0Xl8-pFZXcZnWp-KFr3TmA,TK9x9sCWRDwtiV5UAzrRTg,1,39.506702,-119.8014425,"Restaurants, Vietnamese"
RYHP15cmVF_GbBstGgWlAg,8uF-bhJFgT4Tn6DTb27viA,1,29.9294259,-90.0770687,"Food, Donuts, Burgers, American (Traditional), Coffee & Tea, Restaurants"
I6cK4z3AlDe2GJRWRtfhcQ,_xWm_EgCq4dGTjo_DmEVWw,5,38.619379,-90.2560987,"Restaurants, Thai, Pan Asian, Sushi Bars, Japanese, Indonesian, Asian Fusion"
a6ziAdoQZ8s6o8fWa-jxcw,wHiPhPVuGnngEieDBMG00g,4,27.9222603996,-82.3286704227,"Bars, Pizza, Sandwiches, Nightlife, Restaurants"
Dtc5kvms76ldMcDD6fOR6w,TvAgXHsAt1s2PgxA1pQa-w,5,43.6945011,-116.3544004,"Food, Coffee & Tea, Restaurants, Comfort Food, Bars, Diners, Nightlife, Breakfast & Brunch, Wine Bars, American (Traditional)"
CXyXVcGsBNld24eplTaxpA,Derr7dcpu_BRwl8OwGQtyg,1,39.960644,-75.189224,"Chicken Wings, Pizza, Restaurants, Steakhouses, Sandwiches, Vegan, Vegetarian"
jUyIaGX2VN_dASMfG0NaCg,VRnJgj0IvxoksHppE78X2Q,3,39.9562631,-75.1570795,"Dim Sum, Restaurants, Cantonese, Chinese"
FUUEU3ZN5cL1nNNR2AYZuw,Q-prSTdggNlxAEFV88BZOw,4,39.9466238,-75.1609139,"Beer, Wine & Spirits, Wine Bars, Modern European, American (New), Cheese Shops, Specialty Food, Food, Restaurants, Bars, Nightlife"
eTM_Dn6soz5PmsnkY97F-g,ompDR5sUDpoI6gnTldmneQ,5,29.9634035,-90.0579092,"Seafood, Cajun/Creole, Candy Stores, Coffee & Tea, Food, Restaurants, Soul Food, Specialty Food"
kb_wtgbTFJAo6AuzQIp2XQ,nvb8SFi1-LzaQHEhUnw_7g,5,27.7825495,-82.7816064,"Restaurants, Desserts, Music Venues, Bars, Arts & Entertainment, Food, American (Traditional), Sports Bars, Nightlife"
tai_EeyutdQqAGXF93t90g,GOSVLhjUT6TnrPhkkmDOpw,5,39.969939,-75.163026,"Coffee & Tea, Cafes, Food, Creperies, Internet Cafes, Restaurants, Breakfast & Brunch"
yx2WqokV-srg1VxvPJ109g,Gf1EboxqdJ9SPsVJur93Cw,5,39.7797445,-86.1728502,"Fast Food, Event Planning & Services, Restaurants, Caterers, Mexican"
j_DWaYRCXBrrVbOVlvKr5Q,iVegX9epKU8R0eRAEwQ6Yg,5,30.0387300722,-89.9769829586,"Restaurants, New Mexican Cuisine, Mexican"
-J1posPU0iwtu55TqwS5RQ,0mijbNf-7wiKJ9xto1pAyg,4,39.9493776356,-75.169540979,"Breakfast & Brunch, Restaurants, Mediterranean"
5Y5KbsI5buMcNh2hTFaRpA,JhrvtLpCEQcYrZLbb6CZGw,4,36.157609,-86.7838239,"Sandwiches, Coffee & Tea, Salad, Pizza, Desserts, American (New), Restaurants, Food"
TvF1QO1SqWNSH07hNn9duA,jYMxtQhB1YP0dfhr9P96ng,4,27.9873566489,-82.5709779877,"Restaurants, Latin American, Dominican, Caribbean, Delis"
tpTR5rXupZPDV3HHuLVJAA,0CeDwvLyRVgr-fq-DHk1sQ,3,38.6018258,-90.4329569,"American (New), American (Traditional), Restaurants, Fast Food, Sandwiches"
IYqLco4eB4CMy_ISnBE39g,dUctvEfHQccW_uxtRup2QQ,4,27.7899621,-82.7262212,"Steakhouses, Restaurants, Sushi Bars, Japanese"
qbJlJNDKGu3nFfgpvMDgdg,W0vdz23JQtVQX5vJkiCj3g,4,27.7714260256,-82.6368627591,"Bars, Restaurants, Tapas/Small Plates, Nightlife, Lounges"
Y_M0hKv--6EtNuU7RD4QUg,zsDjnBHyJsYfkdry96x75g,2,39.6386881234,-86.0839409754,"Breakfast & Brunch, Food, Restaurants, Coffee & Tea"
MLBiAfTRQMZAvmP5SikJgw,f44pSEoqD2vgoOpnp5jUZw,4,32.3608089,-111.094157,"Buffets, Restaurants"
K9p90IY5PW2koMWF-j4csQ,WbA5ud4InNWkizW7HE5kRQ,5,32.22097,-110.970157,"Mexican, Restaurants, Nightlife, Bars, Venues & Event Spaces, Event Planning & Services"
W1oy2S0waVNbZSjUh68c_Q,bsRJY9hRr_p3PNZnxCqbjw,5,43.6518350289,-116.280101873,"Nightlife, American (New), Burgers, Bars, Restaurants, Pubs"
aDNUWYFjbZc5_3_2fC6Yig,jLpbeDJBrw2lxIuVbvB1gQ,3,38.4662966,-90.304638,"Breakfast & Brunch, Restaurants, Sandwiches, Food, Bagels, Salad, Soup, Bakeries"
FOjWOTVEQyjChNghH-JoFQ,sjueAFshWHWkKn5a1AymuQ,3,27.948062,-82.446824,"Local Flavor, Event Planning & Services, American (Traditional), Bars, Nightlife, Restaurants, Gastropubs, Venues & Event Spaces"
R5HzcsD8vb89L7cGSdDAUA,oThWInL6gUCt2d98fSIAfA,5,39.9565163876,-86.0230119251,"Restaurants, Food, Beer, Wine & Spirits, Nightlife, British, American (Traditional), American (New), Chicken Wings, Bars, Pubs"
FQ01V9EVsP8VO1PclqbLkA,wm5hFxN7IePGMSyMw3zd7A,2,28.28109,-82.680226,"Salad, Restaurants, Pizza, Italian, Food, Food Delivery Services"
sP72-J8mt8tzT_PR217sqQ,mbglgx3nbRRPKxh0SxDjNQ,5,39.9590025431,-75.1582302558,"Latin American, Caribbean, Dominican, Mexican, Restaurants"
Dp2aKw_iceWPem2d9EmP9A,S2Ho8yLxhKAa26pBAm6rxA,5,29.9522129,-90.0671158,"Cajun/Creole, Seafood, Restaurants, Breakfast & Brunch"
CGphlDuOC45Xhi1StyqlVA,Ak_vHsHsYRP928VHVRL_tQ,1,34.441624,-119.832865,"Restaurants, Chinese, Fast Food"
U2BeTjZZd_uGur5GJJoTww,SJIQFKTW6uUsOo29w9IHxw,5,29.9566684,-90.0676513,"Cocktail Bars, Soul Food, Nightlife, Food, Desserts, Bars, Seafood, Cajun/Creole, Restaurants"
K37EM2POKtBRUum7M_d5hA,EQ-TZ2eeD_E0BHuvoaeG5Q,4,39.7591692208,-86.146494347,"Beer, Wine & Spirits, Cafes, Coffee & Tea, Restaurants, Food, Breakfast & Brunch, American (New)"
gySVAUwvmaGv5z7Ao3OAYQ,nSXeS1A49by7ehnepnu-rQ,4,39.5267029,-119.7669877,"Brewpubs, Breweries, Restaurants, American (New), American (Traditional), Food, Burgers, Chicken Wings"
B7GmvFt5GeTBsZPWX99CMw,AlxnbBd2JNkozNvI0OvRLQ,5,39.9689397,-75.1334333,"Italian, Dive Bars, Sports Bars, Nightlife, Irish Pub, Restaurants, Bars, Pubs"
